pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
83.28,-64.847115,0.0,top,J1,,,Crystal_HC49-U_Vertical,XTAL,tht
85.63,-60.297115,0.0,top,Y1,,,Crystal_SMD_0603-4Pin_6.0x3.5mm_HandSoldering,Crystal_GND24,smt
